device_datetime,device_serial,transport_uuid,influx_insert_time,temperature,humidity,mkt,lat,lon,lbstime,shock,battery,src,exp,acc,accx,accy,accz,tiltx,tilty,tiltz,motion,ap,dw_inserted_at,dw_updated_at
2024-12-07 14:08:49,VC6M6019,,2024-12-07 14:08:38.677,0.0,47.0,1.2604E-16,,,1733580060000,0.0,,,0.0,1.0,-0.2,-1.0,0.0,-3.5,-86.5,0.5,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 14:18:49,VC6M6019,,2024-12-07 14:21:26.642,-0.4,48.0,1.1945E-16,,,1733580480000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-3.4,-86.6,0.3,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 14:21:00,VC6M6019,,2024-12-07 14:21:26.641,,,,37.289400,126.828599,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 14:28:00,VC6M6019,,2024-12-07 14:28:45.1,,,,37.292079,126.835119,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 14:28:49,VC6M6019,,2024-12-07 14:28:44.984,-0.3,48.0,1.2106E-16,,,1733581260000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-3.6,-86.3,0.5,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 14:38:49,VC6M6019,,2024-12-07 14:41:29.198,-0.6,48.0,1.1628E-16,,,1733581680000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-3.3,-86.7,0.5,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 14:41:00,VC6M6019,,2024-12-07 14:41:29.203,,,,37.288166,126.828954,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 14:48:00,VC6M6019,,2024-12-07 14:48:39.997,,,,37.288166,126.828954,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 14:48:49,VC6M6019,,2024-12-07 14:48:39.993,-0.5,48.0,1.1785E-16,,,1733582460000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-3.2,-86.8,0.4,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 14:58:49,VC6M6019,,2024-12-07 15:01:27.832,-0.7,48.0,1.1472E-16,,,1733582880000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-3.4,-86.6,0.5,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 15:01:00,VC6M6019,,2024-12-07 15:01:27.834,,,,37.292079,126.835119,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 15:08:00,VC6M6019,,2024-12-07 15:08:41.202,,,,37.288166,126.828954,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 15:08:49,VC6M6019,,2024-12-07 15:08:41.202,-0.5,48.0,1.1785E-16,,,1733583660000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-3.5,-86.4,0.5,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 15:18:49,VC6M6019,,2024-12-07 15:21:29.242,-0.8,48.0,1.1319E-16,,,1733584080000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-3.4,-86.6,0.4,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 15:21:00,VC6M6019,,2024-12-07 15:21:29.267,,,,37.288166,126.828954,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 15:28:00,VC6M6019,,2024-12-07 15:28:39.75,,,,37.288166,126.828954,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 15:28:49,VC6M6019,,2024-12-07 15:28:39.751,-0.6,48.0,1.1628E-16,,,1733584860000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-3.5,-86.5,0.5,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 15:38:49,VC6M6019,,2024-12-07 15:41:29.034,-0.9,48.0,1.1167E-16,,,1733585280000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-4.0,-86.0,0.5,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 15:41:00,VC6M6019,,2024-12-07 15:41:29.033,,,,37.288166,126.828954,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 15:48:00,VC6M6019,,2024-12-07 15:48:39.735,,,,37.288166,126.828954,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 15:48:49,VC6M6019,,2024-12-07 15:48:39.736,-0.7,48.0,1.1472E-16,,,1733586060000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-3.7,-86.3,0.4,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 15:58:49,VC6M6019,,2024-12-07 16:01:28.599,-0.9,48.0,1.1167E-16,,,1733586480000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-4.0,-86.0,0.5,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 16:01:00,VC6M6019,,2024-12-07 16:01:28.6,,,,37.288166,126.828954,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 16:08:00,VC6M6019,,2024-12-07 16:08:47.341,,,,37.288166,126.828954,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 16:08:49,VC6M6019,,2024-12-07 16:08:47.329,-0.8,48.0,1.1319E-16,,,1733587260000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-3.4,-86.6,0.4,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 16:18:49,VC6M6019,,2024-12-07 16:21:11.247,-1.0,48.0,1.1017E-16,,,1733587680000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-3.6,-86.3,0.5,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 16:21:00,VC6M6019,,2024-12-07 16:21:11.245,,,,37.285994,126.834258,,,100.0,3,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 16:28:49,VC6M6019,,2024-12-07 16:29:50.628,-1.0,48.0,1.1017E-16,,,1733588460000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-3.3,-86.7,0.4,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 16:30:00,VC6M6019,,2024-12-07 16:29:50.629,,,,37.285994,126.834258,,,100.0,3,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 16:38:49,VC6M6019,,2024-12-07 16:39:50.685,-1.1,48.0,1.0869E-16,,,1733589000000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-3.5,-86.4,0.5,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 16:40:00,VC6M6019,,2024-12-07 16:39:50.686,,,,37.289400,126.828599,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 16:48:49,VC6M6019,,2024-12-07 16:49:49.981,-1.1,48.0,1.0869E-16,,,1733589600000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-3.9,-86.1,0.5,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 16:50:00,VC6M6019,,2024-12-07 16:49:49.986,,,,37.289400,126.828599,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 16:58:49,VC6M6019,,2024-12-07 17:01:40.393,-1.1,48.0,1.0869E-16,,,1733590200000,0.0,,,0.0,1.0,-0.2,-1.0,0.0,-3.5,-86.5,0.4,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 17:01:00,VC6M6019,,2024-12-07 17:01:40.466,,,,37.289400,126.828599,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 17:08:00,VC6M6019,,2024-12-07 17:08:40.271,,,,37.289400,126.828599,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 17:08:49,VC6M6019,,2024-12-07 17:08:40.275,-1.0,48.0,1.1017E-16,,,1733590860000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-3.2,-86.8,0.5,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 17:18:49,VC6M6019,,2024-12-07 17:21:30.58,-1.3,48.0,1.0579E-16,,,1733591280000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-3.7,-86.3,0.4,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 17:21:00,VC6M6019,,2024-12-07 17:21:31.575,,,,37.289400,126.828599,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 17:28:00,VC6M6019,,2024-12-07 17:28:41.337,,,,37.289400,126.828599,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 17:28:49,VC6M6019,,2024-12-07 17:28:41.336,-1.2,48.0,1.0723E-16,,,1733592060000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-3.2,-86.8,0.5,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 17:38:49,VC6M6019,,2024-12-07 17:41:28.936,-1.4,48.0,1.0437E-16,,,1733592480000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-3.6,-86.3,0.5,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 17:41:00,VC6M6019,,2024-12-07 17:41:28.937,,,,37.289400,126.828599,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 17:48:00,VC6M6019,,2024-12-07 17:48:41.437,,,,37.289400,126.828599,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 17:48:49,VC6M6019,,2024-12-07 17:48:41.437,-1.3,48.0,1.0579E-16,,,1733593260000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-3.8,-86.2,0.4,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 17:58:49,VC6M6019,,2024-12-07 18:01:28.636,-1.5,48.0,1.0297E-16,,,1733593680000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-3.9,-86.1,0.5,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 18:01:00,VC6M6019,,2024-12-07 18:01:28.638,,,,37.289400,126.828599,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 18:08:00,VC6M6019,,2024-12-07 18:08:41.182,,,,37.289400,126.828599,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 18:08:49,VC6M6019,,2024-12-07 18:08:40.184,-1.4,48.0,1.0437E-16,,,1733594460000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-3.6,-86.3,0.5,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 18:18:49,VC6M6019,,2024-12-07 18:21:29.993,-1.6,48.0,1.0158E-16,,,1733594880000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-3.3,-86.7,0.5,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 18:21:00,VC6M6019,,2024-12-07 18:21:29.993,,,,37.289400,126.828599,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 18:28:00,VC6M6019,,2024-12-07 18:28:42.448,,,,37.289400,126.828599,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 18:28:49,VC6M6019,,2024-12-07 18:28:42.446,-1.4,48.0,1.0437E-16,,,1733595660000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-3.5,-86.5,0.5,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 18:38:49,VC6M6019,,2024-12-07 18:43:15.085,-1.6,48.0,1.0158E-16,,,1733596080000,0.0,,,0.0,1.0,-0.2,-1.0,0.0,-3.7,-86.2,0.5,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 18:41:00,VC6M6019,,2024-12-07 18:43:14.961,,,,37.289400,126.828599,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 18:48:00,VC6M6019,,2024-12-07 18:48:42.411,,,,37.289400,126.828599,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 18:48:49,VC6M6019,,2024-12-07 18:48:42.41,-1.5,48.0,1.0297E-16,,,1733596860000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-3.6,-86.3,0.5,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 18:58:49,VC6M6019,,2024-12-07 19:01:38.744,-1.7,48.0,1.0021E-16,,,1733597280000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-3.7,-86.2,0.5,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 19:01:00,VC6M6019,,2024-12-07 19:01:38.753,,,,37.292079,126.835119,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 19:08:00,VC6M6019,,2024-12-07 19:08:43.601,,,,37.288166,126.828954,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 19:08:49,VC6M6019,,2024-12-07 19:08:43.602,-1.6,48.0,1.0158E-16,,,1733598060000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-3.4,-86.6,0.4,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 19:18:49,VC6M6019,,2024-12-07 19:21:32.609,-1.8,48.0,9.886E-17,,,1733598480000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-3.5,-86.4,0.5,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 19:21:00,VC6M6019,,2024-12-07 19:21:32.61,,,,37.288166,126.828954,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 19:28:00,VC6M6019,,2024-12-07 19:28:41.103,,,,37.288166,126.828954,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 19:28:49,VC6M6019,,2024-12-07 19:28:41.104,-1.7,48.0,1.0021E-16,,,1733599260000,0.0,,,0.0,1.0,-0.2,-1.0,0.0,-3.4,-86.6,0.4,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 19:38:49,VC6M6019,,2024-12-07 19:44:40.159,-1.9,48.0,9.753E-17,,,1733599680000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-3.4,-86.6,0.5,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 19:41:00,VC6M6019,,2024-12-07 19:44:40.166,,,,37.288166,126.828954,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 19:48:00,VC6M6019,,2024-12-07 19:48:44.686,,,,37.288166,126.828954,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 19:48:49,VC6M6019,,2024-12-07 19:48:44.687,-1.8,48.0,9.886E-17,,,1733600460000,0.0,,,0.0,1.0,-0.2,-1.0,0.0,-3.4,-86.6,0.4,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 19:58:49,VC6M6019,,2024-12-07 20:01:28.978,-2.0,48.0,9.621E-17,,,1733600880000,0.0,,,0.0,1.0,-0.2,-1.0,0.0,-3.6,-86.4,0.4,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 20:01:00,VC6M6019,,2024-12-07 20:01:28.979,,,,37.288166,126.828954,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 20:08:00,VC6M6019,,2024-12-07 20:08:41.715,,,,37.288166,126.828954,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 20:08:49,VC6M6019,,2024-12-07 20:08:41.714,-1.9,48.0,9.753E-17,,,1733601660000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-3.4,-86.6,0.4,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 20:18:49,VC6M6019,,2024-12-07 20:21:32.593,-2.1,48.0,9.491E-17,,,1733602080000,0.0,,,0.0,1.0,-0.2,-1.0,0.0,-3.3,-86.7,0.5,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 20:21:00,VC6M6019,,2024-12-07 20:21:32.591,,,,37.292079,126.835119,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 20:28:00,VC6M6019,,2024-12-07 20:28:41.182,,,,37.288166,126.828954,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 20:28:49,VC6M6019,,2024-12-07 20:28:41.181,-2.1,48.0,9.491E-17,,,1733602860000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-3.3,-86.7,0.4,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 20:38:49,VC6M6019,,2024-12-07 20:41:31.199,-2.3,48.0,9.236E-17,,,1733603280000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-3.6,-86.4,0.3,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 20:41:00,VC6M6019,,2024-12-07 20:41:31.2,,,,37.288166,126.828954,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 20:48:00,VC6M6019,,2024-12-07 20:48:45.56,,,,37.288166,126.828954,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 20:48:49,VC6M6019,,2024-12-07 20:48:45.56,-2.2,48.0,9.363E-17,,,1733604060000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-3.4,-86.6,0.5,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 20:58:49,VC6M6019,,2024-12-07 21:01:32.813,-2.4,49.0,9.111E-17,,,1733604480000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-3.7,-86.2,0.5,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 21:01:00,VC6M6019,,2024-12-07 21:01:32.813,,,,37.288166,126.828954,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 21:08:00,VC6M6019,,2024-12-07 21:08:43.308,,,,37.288166,126.828954,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 21:08:49,VC6M6019,,2024-12-07 21:08:43.308,-2.3,48.0,9.236E-17,,,1733605260000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-4.2,-85.8,0.4,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 21:18:49,VC6M6019,,2024-12-07 21:24:15.584,-2.5,49.0,8.987E-17,,,1733605680000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-3.7,-86.2,0.4,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 21:21:00,VC6M6019,,2024-12-07 21:24:16.263,,,,37.288166,126.828954,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 21:28:00,VC6M6019,,2024-12-07 21:28:43.496,,,,37.288166,126.828954,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 21:28:49,VC6M6019,,2024-12-07 21:28:43.496,-2.3,48.0,9.236E-17,,,1733606460000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-4.0,-86.0,0.5,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 21:38:49,VC6M6019,,2024-12-07 21:41:32.257,-2.5,49.0,8.987E-17,,,1733606880000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-4.0,-86.0,0.4,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 21:41:00,VC6M6019,,2024-12-07 21:41:32.256,,,,37.288166,126.828954,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 21:48:00,VC6M6019,,2024-12-07 21:48:42.806,,,,37.288166,126.828954,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 21:48:49,VC6M6019,,2024-12-07 21:48:42.806,-2.4,48.0,9.111E-17,,,1733607660000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-3.8,-86.1,0.4,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 21:58:49,VC6M6019,,2024-12-07 22:01:32.016,-2.6,49.0,8.865E-17,,,1733608080000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-3.8,-86.1,0.4,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 22:01:00,VC6M6019,,2024-12-07 22:01:32.021,,,,37.288166,126.828954,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 22:08:00,VC6M6019,,2024-12-07 22:09:01.559,,,,37.288166,126.828954,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 22:08:49,VC6M6019,,2024-12-07 22:09:01.536,-2.4,48.0,9.111E-17,,,1733608860000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-3.3,-86.7,0.4,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 22:18:49,VC6M6019,,2024-12-07 22:21:30.964,-2.6,49.0,8.865E-17,,,1733609280000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-4.5,-85.4,0.4,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 22:21:00,VC6M6019,,2024-12-07 22:21:30.964,,,,37.288166,126.828954,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 22:28:00,VC6M6019,,2024-12-07 22:28:42.486,,,,37.288166,126.828954,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 22:28:49,VC6M6019,,2024-12-07 22:28:42.483,-2.5,48.0,8.987E-17,,,1733610060000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-3.8,-86.1,0.4,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 22:38:49,VC6M6019,,2024-12-07 22:41:31.422,-2.7,49.0,8.745E-17,,,1733610480000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-3.9,-86.0,0.5,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 22:41:00,VC6M6019,,2024-12-07 22:41:31.423,,,,37.288166,126.828954,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 22:48:00,VC6M6019,,2024-12-07 22:48:42.979,,,,37.288166,126.828954,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 22:48:49,VC6M6019,,2024-12-07 22:48:42.979,-2.6,48.0,8.865E-17,,,1733611260000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-3.7,-86.3,0.4,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 22:58:49,VC6M6019,,2024-12-07 23:38:46.422,-2.7,49.0,8.745E-17,,,1733611680000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-3.6,-86.4,0.4,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 23:01:00,VC6M6019,,2024-12-07 23:38:46.423,,,,37.288166,126.828954,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 23:08:00,VC6M6019,,2024-12-07 23:38:46.423,,,,37.288166,126.828954,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 23:08:49,VC6M6019,,2024-12-07 23:38:46.422,-1.7,47.0,1.0021E-16,,,1733612460000,0.0,,,0.0,1.0,-0.2,-1.0,0.0,-4.0,-86.0,0.4,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 23:18:49,VC6M6019,,2024-12-07 23:38:46.422,-1.4,46.0,1.0437E-16,,,1733612880000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-3.3,-86.7,0.4,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 23:23:00,VC6M6019,,2024-12-07 23:38:46.423,,,,,,,,100.0,,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 23:28:49,VC6M6019,,2024-12-07 23:38:46.422,-1.2,46.0,1.0723E-16,,,1733613780000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-4.0,-86.0,0.5,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 23:31:00,VC6M6019,,2024-12-07 23:38:46.423,,,,,,,,100.0,,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 23:38:00,VC6M6019,,2024-12-07 23:38:46.423,,,,37.288166,126.828954,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 23:38:49,VC6M6019,,2024-12-07 23:38:46.422,-1.3,46.0,1.0579E-16,,,1733614260000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-3.8,-86.1,0.4,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 23:48:49,VC6M6019,,2024-12-07 23:51:31.779,-1.6,46.0,1.0158E-16,,,1733614680000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-3.6,-86.3,0.5,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 23:51:00,VC6M6019,,2024-12-07 23:51:32.783,,,,37.288166,126.828954,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 23:58:00,VC6M6019,,2024-12-07 23:58:45.318,,,,37.288166,126.828954,,,100.0,1,,,,,,,,,,,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-07 23:58:49,VC6M6019,,2024-12-07 23:58:45.319,-1.3,46.0,1.0579E-16,,,1733615460000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-3.8,-86.1,0.4,0.0,0.0,2024-12-12 07:21:41,2025-01-23 05:10:41
2024-12-08 00:08:49,VC6M6019,,2024-12-08 00:11:31.14,-1.4,47.0,1.0437E-16,,,1733615880000,0.0,,,0.0,1.0,-0.1,-1.0,0.0,-4.0,-86.0,0.5,0.0,0.0,2024-12-12 07:23:54,2025-01-23 05:10:41
