device_datetime,device_datetime_kor,device_serial,lat,lon,battery,temperature,humidity,shock,acc,tiltx,tilty,tiltz,measure_date_kst,aws_station_id,aws_station_name,aws_lat,aws_lon,ws1,ws10,ta,hm
2024-12-12 02:28:49,2024-12-12 11:28:49,VC6M6019,36.106472,120.3337,60.0,3.3,49.0,0.0,1.0,-1.0,5.3,84.6,2024-12-12 11:00:00,655,소청도,37.76024,124.72912,7.7,5.7,2.9,54.3
2024-12-12 02:35:00,2024-12-12 11:35:00,VC6M6019,36.106472,120.3337,60.0,,,,,,,,2024-12-12 11:00:00,655,소청도,37.76024,124.72912,7.7,5.7,2.9,54.3
2024-12-12 02:38:00,2024-12-12 11:38:00,VC6M6019,36.106472,120.3337,60.0,3.6,48.0,,,,,,2024-12-12 11:00:00,655,소청도,37.76024,124.72912,7.7,5.7,2.9,54.3
2024-12-12 02:38:49,2024-12-12 11:38:49,VC6M6019,36.106472,120.3337,60.0,3.6,48.0,0.0,1.0,-1.0,5.4,84.5,2024-12-12 11:00:00,655,소청도,37.76024,124.72912,7.7,5.7,2.9,54.3
2024-12-12 02:42:00,2024-12-12 11:42:00,VC6M6019,36.106472,120.3337,60.0,,,,,,,,2024-12-12 11:00:00,655,소청도,37.76024,124.72912,7.7,5.7,2.9,54.3
2024-12-12 02:48:00,2024-12-12 11:48:00,VC6M6019,36.106472,120.3337,60.0,3.5,49.0,,,,,,2024-12-12 11:00:00,655,소청도,37.76024,124.72912,7.7,5.7,2.9,54.3
2024-12-12 02:48:49,2024-12-12 11:48:49,VC6M6019,36.106472,120.3337,60.0,3.5,49.0,0.0,1.0,-1.0,5.1,84.8,2024-12-12 11:00:00,655,소청도,37.76024,124.72912,7.7,5.7,2.9,54.3
2024-12-12 02:55:00,2024-12-12 11:55:00,VC6M6019,36.106472,120.3337,60.0,,,,,,,,2024-12-12 11:00:00,655,소청도,37.76024,124.72912,7.7,5.7,2.9,54.3
2024-12-12 02:58:00,2024-12-12 11:58:00,VC6M6019,36.106472,120.3337,60.0,3.7,49.0,,,,,,2024-12-12 11:00:00,655,소청도,37.76024,124.72912,7.7,5.7,2.9,54.3
2024-12-12 02:58:49,2024-12-12 11:58:49,VC6M6019,36.106472,120.3337,60.0,3.7,49.0,0.0,1.0,-0.8,5.2,84.7,2024-12-12 11:00:00,655,소청도,37.76024,124.72912,7.7,5.7,2.9,54.3
2024-12-12 03:02:00,2024-12-12 12:02:00,VC6M6019,36.106472,120.3337,60.0,,,,,,,,2024-12-12 12:00:00,655,소청도,37.76024,124.72912,4.8,5.4,3.4,56.8
2024-12-12 03:08:00,2024-12-12 12:08:00,VC6M6019,36.106472,120.3337,60.0,3.7,49.0,,,,,,2024-12-12 12:00:00,655,소청도,37.76024,124.72912,4.8,5.4,3.4,56.8
2024-12-12 03:08:49,2024-12-12 12:08:49,VC6M6019,36.106472,120.3337,60.0,3.7,49.0,0.0,1.0,-1.0,5.5,84.4,2024-12-12 12:00:00,655,소청도,37.76024,124.72912,4.8,5.4,3.4,56.8
2024-12-12 03:15:00,2024-12-12 12:15:00,VC6M6019,36.106472,120.3337,60.0,,,,,,,,2024-12-12 12:00:00,655,소청도,37.76024,124.72912,4.8,5.4,3.4,56.8
2024-12-12 03:18:00,2024-12-12 12:18:00,VC6M6019,36.106472,120.3337,60.0,4.0,49.0,,,,,,2024-12-12 12:00:00,655,소청도,37.76024,124.72912,4.8,5.4,3.4,56.8
2024-12-12 03:18:49,2024-12-12 12:18:49,VC6M6019,36.106472,120.3337,60.0,4.0,49.0,0.0,1.0,-0.6,5.5,84.5,2024-12-12 12:00:00,655,소청도,37.76024,124.72912,4.8,5.4,3.4,56.8
2024-12-12 03:22:00,2024-12-12 12:22:00,VC6M6019,36.106472,120.3337,60.0,,,,,,,,2024-12-12 12:00:00,655,소청도,37.76024,124.72912,4.8,5.4,3.4,56.8
2024-12-12 03:28:00,2024-12-12 12:28:00,VC6M6019,36.106472,120.3337,60.0,4.0,49.0,,,,,,2024-12-12 12:00:00,655,소청도,37.76024,124.72912,4.8,5.4,3.4,56.8
2024-12-12 03:28:49,2024-12-12 12:28:49,VC6M6019,36.106472,120.3337,60.0,4.0,49.0,0.0,1.0,-0.8,5.6,84.4,2024-12-12 12:00:00,655,소청도,37.76024,124.72912,4.8,5.4,3.4,56.8
2024-12-12 03:35:00,2024-12-12 12:35:00,VC6M6019,36.106472,120.3337,60.0,,,,,,,,2024-12-12 12:00:00,655,소청도,37.76024,124.72912,4.8,5.4,3.4,56.8
2024-12-12 03:38:00,2024-12-12 12:38:00,VC6M6019,36.106472,120.3337,60.0,4.4,48.0,,,,,,2024-12-12 12:00:00,655,소청도,37.76024,124.72912,4.8,5.4,3.4,56.8
2024-12-12 03:38:49,2024-12-12 12:38:49,VC6M6019,36.106472,120.3337,60.0,4.4,48.0,0.0,1.0,-0.9,5.5,84.4,2024-12-12 12:00:00,655,소청도,37.76024,124.72912,4.8,5.4,3.4,56.8
2024-12-12 03:42:00,2024-12-12 12:42:00,VC6M6019,36.106472,120.3337,60.0,,,,,,,,2024-12-12 12:00:00,655,소청도,37.76024,124.72912,4.8,5.4,3.4,56.8
2024-12-12 03:48:00,2024-12-12 12:48:00,VC6M6019,36.106472,120.3337,60.0,4.3,49.0,,,,,,2024-12-12 12:00:00,655,소청도,37.76024,124.72912,4.8,5.4,3.4,56.8
2024-12-12 03:48:49,2024-12-12 12:48:49,VC6M6019,36.106472,120.3337,60.0,4.3,49.0,0.0,1.0,-0.9,5.3,84.6,2024-12-12 12:00:00,655,소청도,37.76024,124.72912,4.8,5.4,3.4,56.8
2024-12-12 03:55:00,2024-12-12 12:55:00,VC6M6019,36.106472,120.3337,60.0,,,,,,,,2024-12-12 12:00:00,655,소청도,37.76024,124.72912,4.8,5.4,3.4,56.8
2024-12-12 03:58:00,2024-12-12 12:58:00,VC6M6019,36.106472,120.3337,60.0,4.5,49.0,,,,,,2024-12-12 12:00:00,655,소청도,37.76024,124.72912,4.8,5.4,3.4,56.8
2024-12-12 03:58:49,2024-12-12 12:58:49,VC6M6019,36.106472,120.3337,60.0,4.5,49.0,0.0,1.0,-0.5,5.4,84.6,2024-12-12 12:00:00,655,소청도,37.76024,124.72912,4.8,5.4,3.4,56.8
2024-12-12 04:02:00,2024-12-12 13:02:00,VC6M6019,36.106472,120.3337,60.0,,,,,,,,2024-12-12 13:00:00,655,소청도,37.76024,124.72912,3.9,4.4,3.7,57.3
2024-12-12 04:08:00,2024-12-12 13:08:00,VC6M6019,36.106472,120.3337,60.0,4.5,49.0,,,,,,2024-12-12 13:00:00,655,소청도,37.76024,124.72912,3.9,4.4,3.7,57.3
2024-12-12 04:08:49,2024-12-12 13:08:49,VC6M6019,36.106472,120.3337,60.0,4.5,49.0,0.0,1.0,-1.0,5.4,84.6,2024-12-12 13:00:00,655,소청도,37.76024,124.72912,3.9,4.4,3.7,57.3
2024-12-12 04:15:00,2024-12-12 13:15:00,VC6M6019,36.106472,120.3337,60.0,,,,,,,,2024-12-12 13:00:00,655,소청도,37.76024,124.72912,3.9,4.4,3.7,57.3
2024-12-12 04:18:00,2024-12-12 13:18:00,VC6M6019,36.106472,120.3337,60.0,4.8,49.0,,,,,,2024-12-12 13:00:00,655,소청도,37.76024,124.72912,3.9,4.4,3.7,57.3
2024-12-12 04:18:49,2024-12-12 13:18:49,VC6M6019,36.106472,120.3337,60.0,4.8,49.0,0.0,1.0,-1.0,5.6,84.3,2024-12-12 13:00:00,655,소청도,37.76024,124.72912,3.9,4.4,3.7,57.3
2024-12-12 04:22:00,2024-12-12 13:22:00,VC6M6019,36.106472,120.3337,60.0,,,,,,,,2024-12-12 13:00:00,655,소청도,37.76024,124.72912,3.9,4.4,3.7,57.3
2024-12-12 04:28:00,2024-12-12 13:28:00,VC6M6019,36.106472,120.3337,60.0,4.7,49.0,,,,,,2024-12-12 13:00:00,655,소청도,37.76024,124.72912,3.9,4.4,3.7,57.3
2024-12-12 04:28:49,2024-12-12 13:28:49,VC6M6019,36.106472,120.3337,60.0,4.7,49.0,0.0,1.0,-0.9,5.5,84.4,2024-12-12 13:00:00,655,소청도,37.76024,124.72912,3.9,4.4,3.7,57.3
2024-12-12 04:35:00,2024-12-12 13:35:00,VC6M6019,36.106472,120.3337,60.0,,,,,,,,2024-12-12 13:00:00,655,소청도,37.76024,124.72912,3.9,4.4,3.7,57.3
2024-12-12 04:38:00,2024-12-12 13:38:00,VC6M6019,36.106472,120.3337,60.0,4.9,49.0,,,,,,2024-12-12 13:00:00,655,소청도,37.76024,124.72912,3.9,4.4,3.7,57.3
2024-12-12 04:38:49,2024-12-12 13:38:49,VC6M6019,36.106472,120.3337,60.0,4.9,49.0,0.0,1.0,-0.9,5.4,84.6,2024-12-12 13:00:00,655,소청도,37.76024,124.72912,3.9,4.4,3.7,57.3
2024-12-12 06:35:00,2024-12-12 15:35:00,VC6M6019,36.229805,120.357721,60.0,,,,,,,,2024-12-12 15:00:00,655,소청도,37.76024,124.72912,5.2,5.4,3.3,51.8
2024-12-12 06:38:00,2024-12-12 15:38:00,VC6M6019,36.229805,120.357721,60.0,5.8,49.0,,,,,,2024-12-12 15:00:00,655,소청도,37.76024,124.72912,5.2,5.4,3.3,51.8
2024-12-12 06:38:49,2024-12-12 15:38:49,VC6M6019,36.229805,120.357721,60.0,5.8,49.0,0.0,1.4,0.8,5.0,84.9,2024-12-12 15:00:00,655,소청도,37.76024,124.72912,5.2,5.4,3.3,51.8
2024-12-12 06:55:00,2024-12-12 15:55:00,VC6M6019,36.072322,120.120489,60.0,,,,,,,,2024-12-12 15:00:00,655,소청도,37.76024,124.72912,5.2,5.4,3.3,51.8
2024-12-12 06:58:00,2024-12-12 15:58:00,VC6M6019,36.072322,120.120489,60.0,5.7,48.0,,,,,,2024-12-12 15:00:00,655,소청도,37.76024,124.72912,5.2,5.4,3.3,51.8
2024-12-12 06:58:49,2024-12-12 15:58:49,VC6M6019,36.072322,120.120489,60.0,5.7,48.0,0.0,1.3,1.6,5.5,84.3,2024-12-12 15:00:00,655,소청도,37.76024,124.72912,5.2,5.4,3.3,51.8
2024-12-12 07:35:00,2024-12-12 16:35:00,VC6M6019,35.845372,119.886813,60.0,,,,,,,,2024-12-12 16:00:00,655,소청도,37.76024,124.72912,4.7,4.0,3.3,46.5
2024-12-12 07:38:00,2024-12-12 16:38:00,VC6M6019,35.845372,119.886813,60.0,5.9,48.0,,,,,,2024-12-12 16:00:00,655,소청도,37.76024,124.72912,4.7,4.0,3.3,46.5
2024-12-12 07:38:49,2024-12-12 16:38:49,VC6M6019,35.845372,119.886813,60.0,5.9,48.0,0.0,1.6,-2.7,5.7,83.6,2024-12-12 16:00:00,655,소청도,37.76024,124.72912,4.7,4.0,3.3,46.5
2024-12-12 07:42:00,2024-12-12 16:42:00,VC6M6019,35.795083,119.831089,60.0,,,,,,,,2024-12-12 16:00:00,655,소청도,37.76024,124.72912,4.7,4.0,3.3,46.5
2024-12-12 07:48:00,2024-12-12 16:48:00,VC6M6019,35.795083,119.831089,60.0,5.8,48.0,,,,,,2024-12-12 16:00:00,655,소청도,37.76024,124.72912,4.7,4.0,3.3,46.5
2024-12-12 07:48:49,2024-12-12 16:48:49,VC6M6019,35.795083,119.831089,60.0,5.8,48.0,0.0,1.3,-2.8,6.4,83.0,2024-12-12 16:00:00,655,소청도,37.76024,124.72912,4.7,4.0,3.3,46.5
2024-12-12 07:55:00,2024-12-12 16:55:00,VC6M6019,35.698488,119.729135,60.0,,,,,,,,2024-12-12 16:00:00,655,소청도,37.76024,124.72912,4.7,4.0,3.3,46.5
2024-12-12 07:58:00,2024-12-12 16:58:00,VC6M6019,35.698488,119.729135,60.0,6.0,48.0,,,,,,2024-12-12 16:00:00,655,소청도,37.76024,124.72912,4.7,4.0,3.3,46.5
2024-12-12 07:58:49,2024-12-12 16:58:49,VC6M6019,35.698488,119.729135,60.0,6.0,48.0,0.0,1.3,0.5,6.6,83.4,2024-12-12 16:00:00,655,소청도,37.76024,124.72912,4.7,4.0,3.3,46.5
2024-12-12 08:15:00,2024-12-12 17:15:00,VC6M6019,35.554912,119.53459,60.0,,,,,,,,2024-12-12 17:00:00,798,홍도,34.68551,125.19236,10.3,10.3,7.0,64.4
2024-12-12 08:18:00,2024-12-12 17:18:00,VC6M6019,35.554912,119.53459,60.0,6.0,48.0,,,,,,2024-12-12 17:00:00,798,홍도,34.68551,125.19236,10.3,10.3,7.0,64.4
2024-12-12 08:18:49,2024-12-12 17:18:49,VC6M6019,35.554912,119.53459,60.0,6.0,48.0,0.0,1.2,0.8,3.7,86.2,2024-12-12 17:00:00,798,홍도,34.68551,125.19236,10.3,10.3,7.0,64.4
2024-12-12 08:22:00,2024-12-12 17:22:00,VC6M6019,35.487003,119.472172,60.0,,,,,,,,2024-12-12 17:00:00,798,홍도,34.68551,125.19236,10.3,10.3,7.0,64.4
2024-12-12 08:28:00,2024-12-12 17:28:00,VC6M6019,35.487003,119.472172,60.0,5.9,49.0,,,,,,2024-12-12 17:00:00,798,홍도,34.68551,125.19236,10.3,10.3,7.0,64.4
2024-12-12 08:28:49,2024-12-12 17:28:49,VC6M6019,35.487003,119.472172,60.0,5.9,49.0,0.0,1.1,0.9,6.3,83.6,2024-12-12 17:00:00,798,홍도,34.68551,125.19236,10.3,10.3,7.0,64.4
2024-12-12 08:35:00,2024-12-12 17:35:00,VC6M6019,35.388479,119.38437,60.0,,,,,,,,2024-12-12 17:00:00,798,홍도,34.68551,125.19236,10.3,10.3,7.0,64.4
2024-12-12 08:38:00,2024-12-12 17:38:00,VC6M6019,35.388479,119.38437,60.0,6.1,49.0,,,,,,2024-12-12 17:00:00,798,홍도,34.68551,125.19236,10.3,10.3,7.0,64.4
2024-12-12 08:38:49,2024-12-12 17:38:49,VC6M6019,35.388479,119.38437,60.0,6.1,49.0,0.0,1.2,-0.4,6.4,83.6,2024-12-12 17:00:00,798,홍도,34.68551,125.19236,10.3,10.3,7.0,64.4
2024-12-12 08:42:00,2024-12-12 17:42:00,VC6M6019,35.310954,119.3634,60.0,,,,,,,,2024-12-12 17:00:00,798,홍도,34.68551,125.19236,10.3,10.3,7.0,64.4
2024-12-12 08:48:00,2024-12-12 17:48:00,VC6M6019,35.310954,119.3634,60.0,6.1,49.0,,,,,,2024-12-12 17:00:00,798,홍도,34.68551,125.19236,10.3,10.3,7.0,64.4
2024-12-12 08:48:49,2024-12-12 17:48:49,VC6M6019,35.310954,119.3634,60.0,6.1,49.0,0.0,1.4,-1.1,6.1,83.8,2024-12-12 17:00:00,798,홍도,34.68551,125.19236,10.3,10.3,7.0,64.4
2024-12-12 08:55:00,2024-12-12 17:55:00,VC6M6019,35.173812,119.326411,60.0,,,,,,,,2024-12-12 17:00:00,798,홍도,34.68551,125.19236,10.3,10.3,7.0,64.4
2024-12-12 08:58:00,2024-12-12 17:58:00,VC6M6019,35.173812,119.326411,60.0,6.2,49.0,,,,,,2024-12-12 17:00:00,798,홍도,34.68551,125.19236,10.3,10.3,7.0,64.4
2024-12-12 08:58:49,2024-12-12 17:58:49,VC6M6019,35.173812,119.326411,60.0,6.2,49.0,0.0,1.1,-1.3,2.9,86.8,2024-12-12 17:00:00,798,홍도,34.68551,125.19236,10.3,10.3,7.0,64.4
2024-12-12 09:02:00,2024-12-12 18:02:00,VC6M6019,35.135145,119.274446,60.0,,,,,,,,2024-12-12 18:00:00,798,홍도,34.68551,125.19236,11.1,9.8,6.4,59.6
2024-12-12 09:08:00,2024-12-12 18:08:00,VC6M6019,35.135145,119.274446,60.0,6.1,49.0,,,,,,2024-12-12 18:00:00,798,홍도,34.68551,125.19236,11.1,9.8,6.4,59.6
2024-12-12 09:08:49,2024-12-12 18:08:49,VC6M6019,35.135145,119.274446,60.0,6.1,49.0,0.0,1.1,-0.4,6.1,83.9,2024-12-12 18:00:00,798,홍도,34.68551,125.19236,11.1,9.8,6.4,59.6
2024-12-12 09:15:00,2024-12-12 18:15:00,VC6M6019,35.022977,119.186143,60.0,,,,,,,,2024-12-12 18:00:00,798,홍도,34.68551,125.19236,11.1,9.8,6.4,59.6
2024-12-12 09:18:00,2024-12-12 18:18:00,VC6M6019,35.022977,119.186143,60.0,6.3,49.0,,,,,,2024-12-12 18:00:00,798,홍도,34.68551,125.19236,11.1,9.8,6.4,59.6
2024-12-12 09:18:49,2024-12-12 18:18:49,VC6M6019,35.022977,119.186143,60.0,6.3,49.0,0.0,1.1,-1.3,5.8,84.0,2024-12-12 18:00:00,798,홍도,34.68551,125.19236,11.1,9.8,6.4,59.6
2024-12-12 09:22:00,2024-12-12 18:22:00,VC6M6019,34.959197,119.14441,60.0,,,,,,,,2024-12-12 18:00:00,798,홍도,34.68551,125.19236,11.1,9.8,6.4,59.6
2024-12-12 09:28:00,2024-12-12 18:28:00,VC6M6019,34.959197,119.14441,60.0,6.2,49.0,,,,,,2024-12-12 18:00:00,798,홍도,34.68551,125.19236,11.1,9.8,6.4,59.6
2024-12-12 09:28:49,2024-12-12 18:28:49,VC6M6019,34.959197,119.14441,60.0,6.2,49.0,0.0,1.1,0.8,4.7,85.2,2024-12-12 18:00:00,798,홍도,34.68551,125.19236,11.1,9.8,6.4,59.6
2024-12-12 09:35:00,2024-12-12 18:35:00,VC6M6019,34.846636,119.091247,60.0,,,,,,,,2024-12-12 18:00:00,303,가거도,34.07275,125.09741,10.7,9.5,6.6,62.3
2024-12-12 09:38:00,2024-12-12 18:38:00,VC6M6019,34.846636,119.091247,60.0,6.6,48.0,,,,,,2024-12-12 18:00:00,303,가거도,34.07275,125.09741,10.7,9.5,6.6,62.3
2024-12-12 09:38:49,2024-12-12 18:38:49,VC6M6019,34.846636,119.091247,60.0,6.6,48.0,0.0,1.1,0.5,7.4,82.5,2024-12-12 18:00:00,303,가거도,34.07275,125.09741,10.7,9.5,6.6,62.3
2024-12-12 09:42:00,2024-12-12 18:42:00,VC6M6019,34.753006,119.087226,60.0,,,,,,,,2024-12-12 18:00:00,303,가거도,34.07275,125.09741,10.7,9.5,6.6,62.3
2024-12-12 09:48:00,2024-12-12 18:48:00,VC6M6019,34.753006,119.087226,60.0,6.3,49.0,,,,,,2024-12-12 18:00:00,303,가거도,34.07275,125.09741,10.7,9.5,6.6,62.3
2024-12-12 09:48:49,2024-12-12 18:48:49,VC6M6019,34.753006,119.087226,60.0,6.3,49.0,0.0,1.1,0.9,6.7,83.2,2024-12-12 18:00:00,303,가거도,34.07275,125.09741,10.7,9.5,6.6,62.3
2024-12-12 09:55:00,2024-12-12 18:55:00,VC6M6019,34.632131,119.086087,60.0,,,,,,,,2024-12-12 18:00:00,303,가거도,34.07275,125.09741,10.7,9.5,6.6,62.3
2024-12-12 09:58:00,2024-12-12 18:58:00,VC6M6019,34.632131,119.086087,60.0,6.5,49.0,,,,,,2024-12-12 18:00:00,303,가거도,34.07275,125.09741,10.7,9.5,6.6,62.3
2024-12-12 09:58:49,2024-12-12 18:58:49,VC6M6019,34.632131,119.086087,60.0,6.5,49.0,0.0,1.0,-1.1,5.6,84.3,2024-12-12 18:00:00,303,가거도,34.07275,125.09741,10.7,9.5,6.6,62.3
2024-12-12 10:02:00,2024-12-12 19:02:00,VC6M6019,34.632131,119.086087,60.0,,,,,,,,2024-12-12 19:00:00,303,가거도,34.07275,125.09741,11.5,9.9,6.4,61.4
2024-12-12 10:08:00,2024-12-12 19:08:00,VC6M6019,34.632131,119.086087,60.0,6.3,49.0,,,,,,2024-12-12 19:00:00,303,가거도,34.07275,125.09741,11.5,9.9,6.4,61.4
2024-12-12 10:08:49,2024-12-12 19:08:49,VC6M6019,34.632131,119.086087,60.0,6.3,49.0,0.0,1.0,-1.1,5.6,84.3,2024-12-12 19:00:00,303,가거도,34.07275,125.09741,11.5,9.9,6.4,61.4
2024-12-12 10:15:00,2024-12-12 19:15:00,VC6M6019,34.632131,119.086087,60.0,,,,,,,,2024-12-12 19:00:00,303,가거도,34.07275,125.09741,11.5,9.9,6.4,61.4
2024-12-12 10:18:00,2024-12-12 19:18:00,VC6M6019,34.632131,119.086087,60.0,6.4,49.0,,,,,,2024-12-12 19:00:00,303,가거도,34.07275,125.09741,11.5,9.9,6.4,61.4
2024-12-12 10:18:49,2024-12-12 19:18:49,VC6M6019,34.632131,119.086087,60.0,6.4,49.0,0.0,1.2,-1.6,5.1,84.6,2024-12-12 19:00:00,303,가거도,34.07275,125.09741,11.5,9.9,6.4,61.4
2024-12-12 10:22:00,2024-12-12 19:22:00,VC6M6019,34.583938,119.046505,60.0,,,,,,,,2024-12-12 19:00:00,303,가거도,34.07275,125.09741,11.5,9.9,6.4,61.4
2024-12-12 10:28:00,2024-12-12 19:28:00,VC6M6019,34.583938,119.046505,60.0,6.2,49.0,,,,,,2024-12-12 19:00:00,303,가거도,34.07275,125.09741,11.5,9.9,6.4,61.4
2024-12-12 10:28:49,2024-12-12 19:28:49,VC6M6019,34.583938,119.046505,60.0,6.2,49.0,0.0,1.1,0.1,6.1,83.9,2024-12-12 19:00:00,303,가거도,34.07275,125.09741,11.5,9.9,6.4,61.4
2024-12-12 10:35:00,2024-12-12 19:35:00,VC6M6019,34.554623,119.033858,60.0,,,,,,,,2024-12-12 19:00:00,303,가거도,34.07275,125.09741,11.5,9.9,6.4,61.4
2024-12-12 10:38:00,2024-12-12 19:38:00,VC6M6019,34.554623,119.033858,60.0,6.3,49.0,,,,,,2024-12-12 19:00:00,303,가거도,34.07275,125.09741,11.5,9.9,6.4,61.4
2024-12-12 10:38:49,2024-12-12 19:38:49,VC6M6019,34.554623,119.033858,60.0,6.3,49.0,0.0,1.2,0.1,7.8,82.2,2024-12-12 19:00:00,303,가거도,34.07275,125.09741,11.5,9.9,6.4,61.4
2024-12-12 10:42:00,2024-12-12 19:42:00,VC6M6019,34.505801,118.927239,60.0,,,,,,,,2024-12-12 19:00:00,303,가거도,34.07275,125.09741,11.5,9.9,6.4,61.4
2024-12-12 10:48:00,2024-12-12 19:48:00,VC6M6019,34.505801,118.927239,60.0,6.1,49.0,,,,,,2024-12-12 19:00:00,303,가거도,34.07275,125.09741,11.5,9.9,6.4,61.4
2024-12-12 10:48:49,2024-12-12 19:48:49,VC6M6019,34.505801,118.927239,60.0,6.1,49.0,0.0,1.2,0.7,6.5,83.5,2024-12-12 19:00:00,303,가거도,34.07275,125.09741,11.5,9.9,6.4,61.4
2024-12-12 10:55:00,2024-12-12 19:55:00,VC6M6019,34.485367,118.759601,60.0,,,,,,,,2024-12-12 19:00:00,303,가거도,34.07275,125.09741,11.5,9.9,6.4,61.4
2024-12-12 10:58:00,2024-12-12 19:58:00,VC6M6019,34.485367,118.759601,60.0,6.2,49.0,,,,,,2024-12-12 19:00:00,303,가거도,34.07275,125.09741,11.5,9.9,6.4,61.4
2024-12-12 10:58:49,2024-12-12 19:58:49,VC6M6019,34.485367,118.759601,60.0,6.2,49.0,0.0,1.2,-0.3,6.2,83.8,2024-12-12 19:00:00,303,가거도,34.07275,125.09741,11.5,9.9,6.4,61.4
2024-12-12 11:02:00,2024-12-12 20:02:00,VC6M6019,34.449562,118.680247,60.0,,,,,,,,2024-12-12 20:00:00,303,가거도,34.07275,125.09741,9.2,8.7,6.4,63.5
2024-12-12 11:08:00,2024-12-12 20:08:00,VC6M6019,34.449562,118.680247,60.0,6.0,49.0,,,,,,2024-12-12 20:00:00,303,가거도,34.07275,125.09741,9.2,8.7,6.4,63.5
2024-12-12 11:08:49,2024-12-12 20:08:49,VC6M6019,34.449562,118.680247,60.0,6.0,49.0,0.0,1.1,0.1,5.7,84.3,2024-12-12 20:00:00,303,가거도,34.07275,125.09741,9.2,8.7,6.4,63.5
2024-12-12 11:15:00,2024-12-12 20:15:00,VC6M6019,34.368608,118.538141,60.0,,,,,,,,2024-12-12 20:00:00,303,가거도,34.07275,125.09741,9.2,8.7,6.4,63.5
2024-12-12 11:18:00,2024-12-12 20:18:00,VC6M6019,34.368608,118.538141,60.0,6.2,49.0,,,,,,2024-12-12 20:00:00,303,가거도,34.07275,125.09741,9.2,8.7,6.4,63.5
2024-12-12 11:18:49,2024-12-12 20:18:49,VC6M6019,34.368608,118.538141,60.0,6.2,49.0,0.0,1.1,0.0,8.9,81.1,2024-12-12 20:00:00,303,가거도,34.07275,125.09741,9.2,8.7,6.4,63.5
2024-12-12 11:22:00,2024-12-12 20:22:00,VC6M6019,34.33802,118.463209,60.0,,,,,,,,2024-12-12 20:00:00,303,가거도,34.07275,125.09741,9.2,8.7,6.4,63.5
2024-12-12 11:28:00,2024-12-12 20:28:00,VC6M6019,34.33802,118.463209,60.0,6.2,49.0,,,,,,2024-12-12 20:00:00,303,가거도,34.07275,125.09741,9.2,8.7,6.4,63.5
2024-12-12 11:28:49,2024-12-12 20:28:49,VC6M6019,34.33802,118.463209,60.0,6.2,49.0,0.0,1.1,0.6,6.3,83.7,2024-12-12 20:00:00,303,가거도,34.07275,125.09741,9.2,8.7,6.4,63.5
2024-12-12 11:42:00,2024-12-12 20:42:00,VC6M6019,34.150651,118.421081,60.0,,,,,,,,2024-12-12 20:00:00,303,가거도,34.07275,125.09741,9.2,8.7,6.4,63.5
2024-12-12 11:48:00,2024-12-12 20:48:00,VC6M6019,34.150651,118.421081,60.0,6.4,49.0,,,,,,2024-12-12 20:00:00,303,가거도,34.07275,125.09741,9.2,8.7,6.4,63.5
2024-12-12 11:48:49,2024-12-12 20:48:49,VC6M6019,34.150651,118.421081,60.0,6.4,49.0,0.0,1.1,-0.2,5.9,84.1,2024-12-12 20:00:00,303,가거도,34.07275,125.09741,9.2,8.7,6.4,63.5
2024-12-12 11:55:00,2024-12-12 20:55:00,VC6M6019,34.013876,118.417037,60.0,,,,,,,,2024-12-12 20:00:00,303,가거도,34.07275,125.09741,9.2,8.7,6.4,63.5
2024-12-12 11:58:00,2024-12-12 20:58:00,VC6M6019,34.013876,118.417037,60.0,6.7,49.0,,,,,,2024-12-12 20:00:00,303,가거도,34.07275,125.09741,9.2,8.7,6.4,63.5
2024-12-12 11:58:49,2024-12-12 20:58:49,VC6M6019,34.013876,118.417037,60.0,6.7,49.0,0.0,1.2,-2.0,8.0,81.7,2024-12-12 20:00:00,303,가거도,34.07275,125.09741,9.2,8.7,6.4,63.5
2024-12-12 12:22:00,2024-12-12 21:22:00,VC6M6019,33.812384,118.231088,60.0,,,,,,,,2024-12-12 21:00:00,303,가거도,34.07275,125.09741,8.3,8.2,6.3,61.5
2024-12-12 12:28:00,2024-12-12 21:28:00,VC6M6019,33.812384,118.231088,60.0,6.9,49.0,,,,,,2024-12-12 21:00:00,303,가거도,34.07275,125.09741,8.3,8.2,6.3,61.5
2024-12-12 12:28:49,2024-12-12 21:28:49,VC6M6019,33.812384,118.231088,60.0,6.9,49.0,0.0,1.2,-0.7,6.9,83.1,2024-12-12 21:00:00,303,가거도,34.07275,125.09741,8.3,8.2,6.3,61.5
2024-12-12 12:35:00,2024-12-12 21:35:00,VC6M6019,33.68392,118.190491,60.0,,,,,,,,2024-12-12 21:00:00,303,가거도,34.07275,125.09741,8.3,8.2,6.3,61.5
2024-12-12 12:38:00,2024-12-12 21:38:00,VC6M6019,33.68392,118.190491,60.0,7.0,49.0,,,,,,2024-12-12 21:00:00,303,가거도,34.07275,125.09741,8.3,8.2,6.3,61.5
2024-12-12 12:38:49,2024-12-12 21:38:49,VC6M6019,33.68392,118.190491,60.0,7.0,49.0,0.0,1.1,0.3,6.5,83.5,2024-12-12 21:00:00,303,가거도,34.07275,125.09741,8.3,8.2,6.3,61.5
2024-12-12 12:42:00,2024-12-12 21:42:00,VC6M6019,33.615155,118.19086,60.0,,,,,,,,2024-12-12 21:00:00,303,가거도,34.07275,125.09741,8.3,8.2,6.3,61.5
